Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
272,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",묵고자고만 할 시기 마니주네ㅋㅋㅋㅋㅋㅋㅋㅋ 그다음은 지옥을 경험할것이다 무자식이 상팔자다,영아수당 지급
280,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",안받고 안키운다,영아수당 지급
287,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",나도줘ㅡㅡ나도줘나도줘,영아수당 지급
311,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",요것은 참 잘한듯합니다,영아수당 지급
344,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",세는,영아수당 지급
359,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그냥 없애라,영아수당 지급
394,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",도대체 왜 지원을 해주는건지 이해가안됨,영아수당 지급
416,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저 돈에 눈 멀어 정인이 같은 아이들 어디선가 또 나타 나겠군헛  은 암튼 임기 바뀔때 마다 뭔 뻘 짓을 해도 하니,영아수당 지급
418,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이런거 하지 말고 지역화폐 예산 깍지 말라고,영아수당 지급
423,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부모급여도 주면서 왜 한부모가정은 소득으로 사각지대랄 만드는거니 애 키운다고 투잡뛰는데 그거 때문에 지원받아본적이 없다 그냥 거지같이 살란말인가 투잡안하면 주거비를 못내서 살려고 하는건데 참 어이없다,영아수당 지급
429,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",지금 늙어갈 우리들이나 신경쓰지 당장 눈앞만 보고 ㅠㅠ,영아수당 지급
443,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",진심 저 돈보다부모와 아이가 즐길수 있는 테마파크나교육이되는 시설등을 만들어라갈곳이 없다 애 데리고 매주 키즈카페나동네 공원이나 다니는데팬션은 비싸고 젠장,영아수당 지급
447,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",입양으로 장난치는 사람 나올수 있으니제발 법강화시켜서 학대 당하는 일 없기를그래도 부모수당은 좋네요,영아수당 지급
454,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돈없고  일할 젊은  인구는 주는데  아직도 돈만 주는 포플리즘 정책 그거 니들이 비난하던 정책이잖아출산율 높이는  정책이 고작 살까지 돈주는 거냐  근본 원인을 찾아야지,영아수당 지급
486,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",아막 퍼주는 정책 밖에 없네 누구 주머니에서 세금 털어낼려고 ㅡㅡ,영아수당 지급
497,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",우와어차피 애낳을 사람은 돈안줘도 낳는다이미 태어난애들은 지원없고 이미 태어났으니 ㅋㅋㅋ,영아수당 지급
509,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",출산정책이라는게 고작 현금살포 밖에  없냐,영아수당 지급
519,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",미친 정권,영아수당 지급
780,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",애를 안키워본 대통령이 뭘 안다고 출산정책을 내놓겠어,영아수당 지급
784,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저거 준다고 출산률이 상승하지 않아요 근본적으로 취업률이 상승하고 사교육비가 감소되는 등의 사회안정화 대책이 나와야지 저거 개월 준다고 아이를 더 낳을꺼라고 생각하지 않음요,영아수당 지급
788,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부모가 부모다워야 부모지 요즘같이 영아 학대 살인이 넘쳐나는 사회에서 무슨 부모 수당,영아수당 지급
804,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",미래의 현대판노예 부족 피가 모자라,영아수당 지급
1065,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",내년도 국공립 어린이집 예산을 나 깎으면서도 국가가 아이들 책임진다고 거짓말하는 머저리 윤깡통 더우기 아이들 예산 깎으면서도 세종 집무실 건축한다는 나쁜 대통령이다 김명신과 왕왕비 놀이만 하려하느냐 그냥 하야하라,영아수당 지급
1089,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",대통령실 이전 돈은 많이 들겠고 그래서 서민복지예산 감액했구나근데 부자 감세는 왜 했냐 이제는 월급쟁이들 주머니 털어갈예정이겠지,영아수당 지급
1095,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",나라를위해 공든탑 무너뜨리지 말고 윤석열 퇴진하라,영아수당 지급
1097,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이래서 결혼한사람 군필을 뽑아야함 멀 알아야 대책을 마련하지,영아수당 지급
1108,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",안타깝다 참 저출산 문제로 경쟁력 상실이 자명한데 그럼 출산율 장려정책 예산 빼서 어디다 썻나,영아수당 지급
1112,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",찾아가는 곳들마다 전부 박살내는구만,영아수당 지급
1124,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",용산에 살림집 짓느라고 돈이 듭니다 개월이면 걸을턴데 다 알아서 크겠지요 국민이 현명하게 판단하시리라 생각합니다 이상,영아수당 지급
1129,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",당신들이 뽑은대통령이요,영아수당 지급
1130,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",총체적난국이네,영아수당 지급
1134,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",처가집에서 보고 배운게있는데 그말을믿은 사람들이 바보죠,영아수당 지급
1143,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",나라가 왜이러지 애가없어서 애한테들어가는 돈이 아까운가보지 애들은 국가의 미래다나라꼬라지참잘 돌아가네 세 초등학교입학 어이없는 소리하더니결국일 내네,영아수당 지급
1149,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",늘 앞에선 국민 국민 뒤에선 전혀  말과 다른 행동,영아수당 지급
1156,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",노인네들이 뽑았으니깐 애들은 노인네들이 봐야 겠군 무급으로,영아수당 지급
1157,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",사이코패스,영아수당 지급
1161,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그걸 믿는 빡대갈이 있다니ㅋㅋㅋㅋㅋㅋㅋ참담하다 지난 년간 뭔 꼴을 봤는지 또 까먹었냐 에효 아무리 인간이 망각의 동물이래도 이러니까 개돼지 소리를 듣는거다,영아수당 지급
1163,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",개빡치네 하야가 답이다카앗 툇,영아수당 지급
1171,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",죄다 삭감해서 니가  조썼구나,영아수당 지급
1173,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",윤가야 이런 것을 양두구육이라고 하는 거다 제발 국민을 개돼지로 알지 마라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,영아수당 지급
1174,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",보여주기식,영아수당 지급
1193,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",청년 자립수당 같은 소리하네 나라가 이상하게 돌아간다 이 세금 다 내고고령화시대에 노인 돌볼 생각안하고사지육신 멀쩡한 청년 자립수당이라니장난하는거냐,영아수당 지급
1234,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",청년지원좀 하지마 알바자리 널렸어 근데안해 시급올려도 캥거루족들 부모님들한테 빈대붓고 부모들이 일하고 젊은것은 궂은일 힘든일 안하고 빈둥빈둥 거기다 용돈을줘 차라리 그돈으로 취업자들에게 혜택을줘 그래야 일할맛도 나고 일들을 하지 푼돈으로 살며 빈대근성들을 왜 길러주는거냐고 그러다 중년되고 노년되고 세금으로 평생먹여살릴래 난 그돈으로 차라리 일하는사람들에게 투자하것다,영아수당 지급
1310,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",쓸데없이 돈 낭비로다 깨진 항아리 물 뿌기,영아수당 지급
1313,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",세금이 아작나겠네요쓰고보자 눈먼 세금,영아수당 지급
1063,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",삭감한 금액은 누구 주머니로,영아수당 지급
1061,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",국민 앞에서는노인 아동 약자들과 민생을 위해 국가가 할 수 있는 최선을 다 하겠다    쫄따구들 앞에서는 야 각자도생하도록 내비두고 예산 싹 삭감하고 땡겨와,영아수당 지급
1059,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",찍자 부모들은 이럴줄 알고 뽑았자나어리석은,영아수당 지급
886,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",아니 부모 급여를 나라가 무슨 수로 주냐 나라는 돈을 버는 곳이 아닌데,영아수당 지급
819,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",자영업자들은 육아유직자체도 없다육아휴직 돈바라지도 않는다 그나마 장사할수있는 여건만 달라이 민주당정부는 자영업자들은 하수 노예로 생각하나 대기업공기업 직장인들만 챙기네,영아수당 지급
821,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",지들돈아니라고 아주그냥 인심쓰듯 펑펑 쓰네,영아수당 지급
827,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",한명쓰기도 힘든데 두명이 동시에 쓸수 있겠냐 그리고 동시에 쓰는거 보다 명씩 돌아가면서 쓰는게 더 낫다,영아수당 지급
833,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",육아휴직쓸수있는 직업군이 몇이나되냐 그냥 전국민 똑같이세까지 매월 과자값이라도 지급해라,영아수당 지급
834,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",멍청한 유은혜,영아수당 지급
839,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",결국 공무원및대기업종사자들만 좋아할 뉴스같군일반회사들이 따라가기엔 년이상 걸릴듯싶다현실적으로,영아수당 지급
848,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",공무원 공기업에 근무하는 사람만이 살맛나는 세상 이구나,영아수당 지급
875,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",소득불균형이 극심해진 요즘 약자와의 동행은 중단없이 진행되어야 합니다 오세훈을 지지합니다,영아수당 지급
877,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이렇게 주는 걸 몰라서  안 주었을까 허경영도 아는건데 좀더 구체적인 계획을 수립하고 고심해서 장책을 발표하라우리나라 공무원들은 영혼이 없다,영아수당 지급
879,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",문재인 저랬으면 베네수엘라로 가는 특급열차니 뭐니 하며 열나 씹었을텐데,영아수당 지급
899,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그 돈은 어디서 나오는데지역사랑상품권 모두 폐지하면  수도권아닌지역은 자립도가 낮아서 발행 못하는데  균형정책자금들 빼서 또 편가르게이참에 모든지역들 모든걸 자급자족으로 하면 되겠네서울은 돈만먹고 농촌은 쌀만 먹고 어촌은 생선만먹고,영아수당 지급
1002,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이런거보면 반지하라도 서울가서 살아야하나 싶은 생각 지역사회로 인구분산 어쩌고 하더니 ㅎㅎ,영아수당 지급
901,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",지역화폐 예산 뺀 걸 여기다가 넣네ㅋㅋㅋ,영아수당 지급
902,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",나쁘지 않다고 본다,영아수당 지급
903,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",소급적용해주세요,영아수당 지급
918,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",나 군 입대  안 돼냐 한달  벌어 간신히 월세 만 전기세 물세 내고 하루 담배 갑 쇠주 한병 먹고 사는데,영아수당 지급
929,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부모병균땔감들 ㅋㅋㅋㅋㅋ회용이 부모라고 ㅋㅋㅋ제의 멸망대통령 ㅋㅋㅋㅋ엄청 추잡한 항국부모땔감들 ㅋㅋㅋ회용이 존댓말받고 집도둑질하고 정말 제의 스미스핵봉대변걸레변기들임 ㅋㅋㅋ그리고 이제 대통령욕해야지우주핵봉대변걸레부모땔감들아수레지지해서 재림 반대해야지그리고 자녀는 철사장티타늄존댓말흉기협박안하면 짐뺀다고 하면서 대통령 지지하는 우주핵봉대변걸레치어리더핵쓰레기들 ㅋㅋ진짜 왜사냐 왜살어 ㅋㅋㅋ자녀피빨면서 이제는 자녀 수당까지 도둑질을 하고 있네ㅋㅋ정말 욕윽 욕대로 먹고 사탄동급영원땔감ㅋㅋ그래서사랑해요부모땔감,영아수당 지급
959,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",만기 년 최소 매월 만원입금 이자 프로 ㅋㅋ 누가하냐 이걸병장은 만원 ㅋㅋ,영아수당 지급
988,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",물론 제대로 활용하는 사람도 일부있겠지만 대부분은 겆짓으로 서류꾸며서 돈받는다에 한표   그냥 애키울수있는   제대로된 복지를 해줘,영아수당 지급
989,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",참담하다,영아수당 지급
995,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",편법으로 그냥 돈받을수있는 정책이네요 차라리 육아수당을 더 줘요,영아수당 지급
999,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",우선 불공정이 심각하고 악용하는 부정수급자 태반이겠다  어차피 감시도 불가능하고 그냥 국민들 부정수급자 양산하는 이상한 정책,영아수당 지급
2065,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그럼 육아휴직 급여의 상한을 폐지하고 기본 급여의  지급하는 방안의 입법도 조사해주세요 박선권 입법조사관님,영아수당 지급
